Pressure,Beta,massratio,comp1,comp2,wtot
582024.0480961923,9.085235235963381,4.068309992104842,5.296785191573422,11.213519286425521,16.510304477998943
583186.3727454909,9.090728657484632,4.0673535931028,5.327732885102222,11.172594608063152,16.500327493165372
584348.6973947895,9.0962033393976,4.066399285413018,5.358649452486131,11.131747079253428,16.49039653173956
585511.0220440881,9.101659313515702,4.065447060772417,5.389534976910003,11.090976414815493,16.480511391725496
586673.3466933868,9.10709661162163,4.064496910967512,5.420389541193131,11.050282331177689,16.470671872370822
587835.6713426854,9.112515265466593,4.063548827834067,5.451213227791988,11.009664546366611,16.4608777741586
588997.9959919839,9.117915306771708,4.062602803256628,5.482006118802072,10.96912277999322,16.451128898795293
590160.3206412825,9.123296767227409,4.061658829168215,5.512768295960335,10.928656753242064,16.4414250492024
591322.645290581,9.128659678493223,4.060716897549894,5.543499840647193,10.88826618886033,16.43176602950752
592484.9699398797,9.134004072199552,4.059777000430403,5.574200833888779,10.847950811143129,16.422151645031906
593647.2945891783,9.139329979945991,4.058839129885795,5.6048713563592125,10.807710345925098,16.41258170228431
594809.619238477,9.144637433303036,4.0579032780390625,5.63551148838233,10.767544520566526,16.403056008948855
595971.9438877755,9.149926463811077,4.056969437059696,5.666121309934283,10.72745306394356,16.393574373877843
597134.2685370741,9.15519710298174,4.05603759916345,5.696700900645313,10.687435706435135,16.38413660708045
598296.5931863727,9.16044938229683,4.055107756611874,5.727250339801977,10.647492179913796,16.374742519715774
599458.9178356712,9.16568333320947,4.054179901712014,5.757769706349261,10.60762221773282,16.365391924082083
600621.2424849699,9.170898987143856,4.053254026816038,5.788259078892387,10.56782555471618,16.356084633608567
601783.5671342685,9.176096375495588,4.0523301243208705,5.818718535698954,10.528101927147231,16.346820462846186
602945.8917835671,9.181275529631202,4.051408186667866,5.849148154701294,10.488451072758691,16.337599227459986
604108.2164328657,9.18643648088963,4.050488206342476,5.879548013497928,10.448872730720154,16.328420744218082
605270.5410821643,9.191579260580975,4.049570175873872,5.909918189355847,10.409366641629651,16.3192848309855
606432.8657314628,9.196703899987483,4.048654087834626,5.940258759212583,10.369932547501572,16.310191306714152
607595.1903807615,9.20181043036331,4.047739934840383,5.970569799677858,10.330570191757246,16.301139991435104
608757.5150300601,9.20689888293513,4.0468277095495315,6.000851387035923,10.291279319213396,16.29213070624932
609919.8396793586,9.211969288901493,4.045917404662877,6.031103597246958,10.25205967607385,16.28316327332081
611082.1643286573,9.217021679434001,4.045009012923242,6.061326505949472,10.212911009917063,16.274237515866535
612244.4889779559,9.222056085676112,4.044102527115317,6.09152018846219,10.173833069688463,16.265353258150654
613406.8136272545,9.22707253874465,4.043197940065177,6.121684719785422,10.13482560568858,16.256510325474
614569.138276553,9.232071069729216,4.042295244640008,6.151820174603536,10.09588836956386,16.247708544167395
615731.4629258517,9.237051709691903,4.041394433747865,6.181926627286471,10.057021114297967,16.23894774158444
616893.7875751503,9.242014489668541,4.040495500337249,6.212004151891484,10.01822359420023,16.230227746091714
618056.1122244488,9.246959440667723,4.039598437396919,6.24205282216567,9.97949556489728,16.22154838706295
619218.4368737475,9.251886593671713,4.038703237955499,6.272072711546712,9.940836783323224,16.212909494869937
620380.7615230461,9.25679597963575,4.037809895081208,6.302063893165517,9.902247007710837,16.204310900876354
621543.0861723446,9.261687629489119,4.036918401881568,6.332026439847741,9.863725997580781,16.195752437428524
622705.4108216432,9.266561574134457,4.0360287515031,6.361960424115471,9.825273513733883,16.187233937849353
623867.7354709419,9.271417844448415,4.035140937131047,6.391865918188994,9.786889318240968,16.178755236429964
625030.0601202404,9.27625647128104,4.034254951989056,6.42174299398885,9.748573174434767,16.170316168423618
626192.384769539,9.28107748545668,4.033370789338916,6.451591723137094,9.71032484689994,16.161916570037036
627354.7094188377,9.285880917773715,4.032488442480263,6.481412176959334,9.672144101464536,16.15355627842387
628517.0340681362,9.290666799004628,4.031607904750295,6.5112044264863504,9.634030705191229,16.14523513167758
629679.3587174348,9.295435159896035,4.030729169523495,6.540968542455976,9.595984426368528,16.136952968824502
630841.6833667334,9.300186031168877,4.029852230211396,6.570704595314277,9.558005034502399,16.128709629816676
632004.008016032,9.304919443518559,4.0289770802622,6.600412655217915,9.520092300306885,16.1205049555248
633166.3326653306,9.309635427614944,4.028103713160626,6.6300927920351205,9.48224599569642,16.11233878773154
634328.6573146292,9.314334014102142,4.027232122427588,6.659745075347963,9.44446589377727,16.104210969125234
635490.9819639279,9.319015233599512,4.026362301619904,6.689369574453581,9.40675176883795,16.09612134329153
636653.3066132264,9.323679116700616,4.025494244330082,6.718966358365785,9.369103396342881,16.088069754708666
637815.631262525,9.328325693973834,4.024627944186024,6.748535495816953,9.33152055292297,16.080056048739923
638977.9559118235,9.33295499596261,4.023763394850786,6.778077055259513,9.29400301636724,16.072080071626754
640140.2805611222,9.337567053184944,4.022900590022295,6.80759110486746,9.256550565615816,16.064141670483277
641302.6052104208,9.342161896134124,4.022039523433152,6.837077712537819,9.219162980750898,16.056240693288718
642464.9298597194,9.346739555278335,4.0211801888502885,6.866536945892544,9.181840042989242,16.048376988881785
643627.254509018,9.35130006106087,4.020322580074817,6.8959688722798225,9.144581534674295,16.040550406954118
644789.5791583166,9.355843443899982,4.019466690941705,6.925373558775829,9.107387239268537,16.032760798044364
